108,6.424001682511152,0.07708267994166818,65
108,7.432655332411377,0.05581555591197684,82
108,8.450403064931015,0.06235262592963409,88
108,9.458936757456831,0.09318410859850701,107
48,10.66346668654805,1.145820430436288,43
60,11.77202247366004,1.123690339794848,39
64,12.82719624149249,1.116422559149214,58
60,13.82923569539489,1.113866927145864,42
65,14.9071562992227,1.213089715733078,52
60,16.03140757501169,1.029908334530774,46
64,17.00462760823357,1.103281612478895,48
60,18.04596537277903,1.070933379829512,53
62,19.09092505596855,1.115699145113467,58
59,20.1330604731389,1.058416549829417,68
60,21.16734392232829,1.008117685880279,51
57,22.15325550956695,1.068951989829657,62
53,23.19170945675214,1.11380947114958,54
55,24.28454912922971,1.43628561020887,51
48,25.62402790083943,2.200893687622738,44
48,28.11169715422657,1.254634751050617,21
60,29.26736785666944,1.23596467236348,29
64,30.41826071644537,1.204627479732153,36
60,31.47011402028657,1.151063395765959,50
65,32.57329448476012,1.257800167019013,46
60,33.75710288985793,1.244991740997648,44
64,34.92013738026944,1.365416212269338,43
60,36.22099505656443,1.470927886868594,40
62,37.57322398020697,1.512397860162309,37
59,39.01035472439762,1.299174636340467,52
60,40.23875689079214,1.203174525711802,56
57,41.42551147385311,1.516940018816967,62
53,42.92333481602473,1.642066271379008,35
55,44.52536908675902,2.170385948309558,40
48,46.52941945051644,2.646185477948165,32
64,49.73523416802855,1.461614808868035,35
55,51.09558276228709,1.116502893142751,41
62,52.17516244412909,1.321284842983005,47
55,53.33158038055044,0.9655646992323454,59
60,54.28185009514491,1.215615549706854,65
55,55.33623422432502,0.8203647613408975,70
59,56.1231329163762,1.120600669135456,82
55,57.16906309956321,0.7693197373882867,87
64,57.91899345296188,1.114707883141818,83
55,58.96782852014221,0.8640616379998391,68
62,59.83315506612926,1.113631171145244,56
55,60.89896162399018,0.7834269420418423,52
60,61.69566762802933,0.8192023667070316,42
60,62.72282132057226,0.7763792980549624,40
62,63.47920891996691,0.151058476549224,58
60,63.67654118979917,1.711899725356481,51
55,63.74727156175286,3.296283402087276,37
59,65.32323087921176,1.714371297988691,38
48,66.964528765258,1.249315463006496,38
60,68.12656180568374,1.140117359769647,37
64,69.2034246361487,1.401655456924345,52
60,70.52723311912777,1.013971001884784,51
65,71.51403720836024,0.9865080018935259,62
60,72.47510185295468,0.7752564880502177,57
64,73.27886832764997,0.8947527152777184,51
60,74.14205642566012,0.86425213397888,51
62,74.97894693700582,0.7654763774044113,40
59,75.74375062839462,0.714309078102815,48
60,76.47309705314328,0.613184916874161,40
57,77.16336686794747,0.5519617755635409,43
53,77.82535773276103,0.5737202662130585,31
55,78.4488901222845,0.6312880975019652,36
48,79.13600662907047,1.791537981960573,33
